,Date,Model,Count,Normalized Count,day,month,year
9983,852,90,4,-0.2941959095739923,5,5,2016
9984,852,41,77,-0.062495872046363025,5,5,2016
9985,852,110,32,-0.20532466230312077,5,5,2016
9986,852,114,61,-0.11327944191543245,5,5,2016
9987,852,34,91,-0.018060248410927286,5,5,2016
9988,852,73,1,-0.30371782892444277,5,5,2016
9989,852,16,4,-0.2941959095739923,5,5,2016
9990,852,99,58,-0.12280136126588297,5,5,2016
9991,852,83,3,-0.2973698826908091,5,5,2016
9992,852,91,2,-0.30054385580762594,5,5,2016
9993,852,62,290,0.6135604018356237,5,5,2016
9994,852,94,22,-0.23706439347128916,5,5,2016
9995,852,24,7,-0.28467399022354173,5,5,2016
9996,852,32,51,-0.14501917308360082,5,5,2016
9997,852,81,220,0.3913822836584449,5,5,2016
9998,852,1,42,-0.17358493113495238,5,5,2016
9999,852,78,11,-0.27197809775627435,5,5,2016
10000,852,65,1,-0.30371782892444277,5,5,2016
10001,852,80,1,-0.30371782892444277,5,5,2016
10002,852,57,2,-0.30054385580762594,5,5,2016
10003,852,112,35,-0.19580274295267025,5,5,2016
10004,852,0,4,-0.2941959095739923,5,5,2016
10005,852,92,17,-0.25293425905537337,5,5,2016
10006,852,109,20,-0.24341233970492282,5,5,2016
10007,852,64,2,-0.30054385580762594,5,5,2016
10008,852,71,1,-0.30371782892444277,5,5,2016
10009,852,120,186,0.2834671976866724,5,5,2016
10010,852,46,1,-0.30371782892444277,5,5,2016
10011,852,45,1170,3.4066567446344416,5,5,2016
10012,852,111,1,-0.30371782892444277,5,5,2016
10013,852,122,1,-0.30371782892444277,5,5,2016
10014,852,48,88,-0.027582167761377802,5,5,2016
10015,852,11,11,-0.27197809775627435,5,5,2016
10016,852,85,46,-0.16088903866768503,5,5,2016
10017,852,58,1,-0.30371782892444277,5,5,2016
10018,852,36,52,-0.141845199966784,5,5,2016
10019,852,60,967,2.7623402019206234,5,5,2016
10020,852,22,5,-0.2910219364571754,5,5,2016
10021,852,68,9,-0.27832604398990807,5,5,2016
10022,852,98,4,-0.2941959095739923,5,5,2016
10023,851,10,7,-0.28467399022354173,4,5,2016
10024,851,12,1,-0.30371782892444277,4,5,2016
10025,851,116,3,-0.2973698826908091,4,5,2016
10026,851,92,14,-0.26245617840582386,4,5,2016
10027,851,60,923,2.622685384780682,4,5,2016
10028,851,81,247,0.4770795578124996,4,5,2016
10029,851,114,45,-0.16406301178450186,4,5,2016
10030,851,80,2,-0.30054385580762594,4,5,2016
10031,851,36,47,-0.1577150655508682,4,5,2016
10032,851,66,5,-0.2910219364571754,4,5,2016
10033,851,72,24,-0.23071644723765547,4,5,2016
10034,851,61,53,-0.13867122684996716,4,5,2016
10035,851,29,2,-0.30054385580762594,4,5,2016
10036,851,118,7,-0.28467399022354173,4,5,2016
10037,851,98,8,-0.2815000171067249,4,5,2016
10038,851,97,1,-0.30371782892444277,4,5,2016
10039,851,38,720,1.9783688420668641,4,5,2016
10040,851,83,1,-0.30371782892444277,4,5,2016
10041,851,93,2,-0.30054385580762594,4,5,2016
10042,851,112,34,-0.19897671606948708,4,5,2016
10043,851,42,564,1.4832290358434375,4,5,2016
10044,851,50,6,-0.28784796334035856,4,5,2016
10045,851,22,4,-0.2941959095739923,4,5,2016
10046,851,1,42,-0.17358493113495238,4,5,2016
10047,851,47,2,-0.30054385580762594,4,5,2016
10048,851,90,4,-0.2941959095739923,4,5,2016
10049,851,59,27,-0.22119452788720495,4,5,2016
10050,851,123,3,-0.2973698826908091,4,5,2016
10051,851,41,88,-0.027582167761377802,4,5,2016
10052,851,94,33,-0.20215068918630394,4,5,2016
10053,851,106,1,-0.30371782892444277,4,5,2016
10054,851,7,4,-0.2941959095739923,4,5,2016
10055,851,44,1162,3.381264959699907,4,5,2016
10056,851,120,152,0.17555211171489987,4,5,2016
10057,851,20,27,-0.22119452788720495,4,5,2016
10058,851,48,90,-0.021234221527744124,4,5,2016
10059,851,74,143,0.1469863536635483,4,5,2016
10060,851,121,2,-0.30054385580762594,4,5,2016
10061,851,86,162,0.20729184288306826,4,5,2016
10062,851,16,2,-0.30054385580762594,4,5,2016
10063,851,84,75,-0.06884381827999671,4,5,2016
10064,851,34,89,-0.024408194644560965,4,5,2016
10065,851,26,2,-0.30054385580762594,4,5,2016
10066,851,70,80,-0.05297395269591251,4,5,2016
10067,851,18,2,-0.30054385580762594,4,5,2016
10068,851,65,2,-0.30054385580762594,4,5,2016
10069,851,62,253,0.4961233965134006,4,5,2016
10070,851,6,2,-0.30054385580762594,4,5,2016
10071,851,77,3,-0.2973698826908091,4,5,2016
10072,851,82,2,-0.30054385580762594,4,5,2016
10073,851,35,1,-0.30371782892444277,4,5,2016
10074,851,51,79,-0.05614792581272935,4,5,2016
10075,851,25,13,-0.2656301515226407,4,5,2016
10076,851,0,2,-0.30054385580762594,4,5,2016
10077,851,39,9,-0.27832604398990807,4,5,2016
10078,851,68,10,-0.27515207087309124,4,5,2016
10079,851,117,9,-0.27832604398990807,4,5,2016
10080,851,105,4,-0.2941959095739923,4,5,2016
10081,851,56,1,-0.30371782892444277,4,5,2016
10082,851,113,39,-0.1831068504854029,4,5,2016
10083,851,52,188,0.28981514392030605,4,5,2016
10084,851,24,4,-0.2941959095739923,4,5,2016
10085,851,73,3,-0.2973698826908091,4,5,2016
10086,851,108,2,-0.30054385580762594,4,5,2016
10087,851,109,14,-0.26245617840582386,4,5,2016
10088,851,119,14,-0.26245617840582386,4,5,2016
10089,851,104,2,-0.30054385580762594,4,5,2016
10090,851,110,38,-0.18628082360221973,4,5,2016
10091,851,78,7,-0.28467399022354173,4,5,2016
10092,851,71,1,-0.30371782892444277,4,5,2016
10093,851,32,60,-0.11645341503224929,4,5,2016
10094,851,11,6,-0.28784796334035856,4,5,2016
10095,851,88,130,0.10572470314492942,4,5,2016
10096,851,85,47,-0.1577150655508682,4,5,2016
10097,851,103,101,0.0136794827572411,4,5,2016
10098,851,21,1,-0.30371782892444277,4,5,2016
10099,851,9,17,-0.25293425905537337,4,5,2016
10100,851,91,3,-0.2973698826908091,4,5,2016
10101,851,45,1170,3.4066567446344416,4,5,2016
10102,851,40,540,1.4070536810398333,4,5,2016
10103,851,99,46,-0.16088903866768503,4,5,2016
10104,850,21,2,-0.30054385580762594,3,5,2016
10105,850,93,4,-0.2941959095739923,3,5,2016
10106,850,34,90,-0.021234221527744124,3,5,2016
10107,850,51,58,-0.12280136126588297,3,5,2016
10108,850,99,40,-0.17993287736858607,3,5,2016
10109,850,94,21,-0.240238366588106,3,5,2016
10110,850,77,3,-0.2973698826908091,3,5,2016
10111,850,76,3,-0.2973698826908091,3,5,2016
10112,850,110,29,-0.2148465816535713,3,5,2016
10113,850,102,1,-0.30371782892444277,3,5,2016
10114,850,88,129,0.10255073002811259,3,5,2016
10115,850,56,2,-0.30054385580762594,3,5,2016
10116,850,105,2,-0.30054385580762594,3,5,2016
10117,850,26,3,-0.2973698826908091,3,5,2016
10118,850,64,1,-0.30371782892444277,3,5,2016
10119,850,70,103,0.020027428990874778,3,5,2016
10120,850,84,59,-0.11962738814906612,3,5,2016
10121,850,66,4,-0.2941959095739923,3,5,2016
10122,850,104,1,-0.30371782892444277,3,5,2016
10123,850,9,24,-0.23071644723765547,3,5,2016
10124,850,46,1,-0.30371782892444277,3,5,2016
10125,850,113,39,-0.1831068504854029,3,5,2016
10126,850,16,1,-0.30371782892444277,3,5,2016
10127,850,114,37,-0.18945479671903656,3,5,2016
10128,850,123,5,-0.2910219364571754,3,5,2016
10129,850,83,1,-0.30371782892444277,3,5,2016
10130,850,22,5,-0.2910219364571754,3,5,2016
10131,850,60,997,2.8575593954251284,3,5,2016
10132,850,82,1,-0.30371782892444277,3,5,2016
10133,850,40,640,1.724450992721517,3,5,2016
10134,850,32,49,-0.1513671193172345,3,5,2016
10135,850,91,2,-0.30054385580762594,3,5,2016
10136,850,62,232,0.429469961060247,3,5,2016
10137,850,10,6,-0.28784796334035856,3,5,2016
10138,850,86,165,0.21681376223351878,3,5,2016
10139,850,52,184,0.27711925145303873,3,5,2016
10140,850,81,235,0.43899188041069753,3,5,2016
10141,850,38,783,2.1783291484263247,3,5,2016
10142,850,103,130,0.10572470314492942,3,5,2016
10143,850,119,16,-0.2561082321721902,3,5,2016
10144,850,44,1218,3.55900745424165,3,5,2016
10145,850,11,6,-0.28784796334035856,3,5,2016
10146,850,24,4,-0.2941959095739923,3,5,2016
10147,850,78,10,-0.27515207087309124,3,5,2016
10148,850,45,1110,3.216218357625431,3,5,2016
10149,850,59,37,-0.18945479671903656,3,5,2016
10150,850,117,9,-0.27832604398990807,3,5,2016
10151,850,98,6,-0.28784796334035856,3,5,2016
10152,850,118,2,-0.30054385580762594,3,5,2016
10153,850,92,9,-0.27832604398990807,3,5,2016
10154,850,36,44,-0.1672369849013187,3,5,2016
10155,850,47,3,-0.2973698826908091,3,5,2016
10156,850,7,1,-0.30371782892444277,3,5,2016
10157,850,42,804,2.2449825838794784,3,5,2016
10158,850,25,21,-0.240238366588106,3,5,2016
10159,850,111,2,-0.30054385580762594,3,5,2016
10160,850,61,47,-0.1577150655508682,3,5,2016
10161,850,116,3,-0.2973698826908091,3,5,2016
10162,850,80,2,-0.30054385580762594,3,5,2016
10163,850,1,42,-0.17358493113495238,3,5,2016
10164,850,109,24,-0.23071644723765547,3,5,2016
10165,850,120,156,0.18824800418216722,3,5,2016
10166,850,106,4,-0.2941959095739923,3,5,2016
10167,850,74,133,0.11524662249537994,3,5,2016
10168,850,68,6,-0.28784796334035856,3,5,2016
10169,850,55,1,-0.30371782892444277,3,5,2016
10170,850,112,49,-0.1513671193172345,3,5,2016
10171,850,72,23,-0.23389042035447233,3,5,2016
10172,850,20,38,-0.18628082360221973,3,5,2016
10173,850,65,2,-0.30054385580762594,3,5,2016
10174,850,28,1,-0.30371782892444277,3,5,2016
10175,850,50,2,-0.30054385580762594,3,5,2016
10176,850,39,17,-0.25293425905537337,3,5,2016
10177,850,41,77,-0.062495872046363025,3,5,2016
10178,850,4,2,-0.30054385580762594,3,5,2016
10179,850,48,89,-0.024408194644560965,3,5,2016
10180,850,57,1,-0.30371782892444277,3,5,2016
10181,850,85,31,-0.2084986354199376,3,5,2016
10182,850,90,4,-0.2941959095739923,3,5,2016
10183,849,92,22,-0.23706439347128916,2,5,2016
10184,849,73,2,-0.30054385580762594,2,5,2016
10185,849,120,149,0.16603019236444935,2,5,2016
10186,849,39,18,-0.2497602859385565,2,5,2016
10187,849,11,7,-0.28467399022354173,2,5,2016
10188,849,78,8,-0.2815000171067249,2,5,2016
10189,849,32,70,-0.0847136838640809,2,5,2016
10190,849,106,1,-0.30371782892444277,2,5,2016
10191,849,74,126,0.09302881067766207,2,5,2016
10192,849,61,55,-0.13232328061633347,2,5,2016
10193,849,117,6,-0.28784796334035856,2,5,2016
10194,849,68,9,-0.27832604398990807,2,5,2016
10195,849,57,1,-0.30371782892444277,2,5,2016
10196,849,112,37,-0.18945479671903656,2,5,2016
10197,849,65,5,-0.2910219364571754,2,5,2016
10198,849,29,1,-0.30371782892444277,2,5,2016
10199,849,48,68,-0.09106163009771458,2,5,2016
10200,849,72,31,-0.2084986354199376,2,5,2016
10201,849,58,1,-0.30371782892444277,2,5,2016
10202,849,36,45,-0.16406301178450186,2,5,2016
10203,849,44,1050,3.025779970616421,2,5,2016
10204,849,98,11,-0.27197809775627435,2,5,2016
10205,849,118,6,-0.28784796334035856,2,5,2016
10206,849,38,666,1.8069742937587547,2,5,2016
10207,849,119,20,-0.24341233970492282,2,5,2016
10208,849,47,2,-0.30054385580762594,2,5,2016
10209,849,104,1,-0.30371782892444277,2,5,2016
10210,849,71,1,-0.30371782892444277,2,5,2016
10211,849,85,34,-0.19897671606948708,2,5,2016
10212,849,0,1,-0.30371782892444277,2,5,2016
10213,849,1,55,-0.13232328061633347,2,5,2016
10214,849,41,88,-0.027582167761377802,2,5,2016
10215,849,60,989,2.8321676104905937,2,5,2016
10216,849,64,4,-0.2941959095739923,2,5,2016
10217,849,86,191,0.2993370632707566,2,5,2016
10218,849,42,648,1.7498427776560517,2,5,2016
10219,849,105,1,-0.30371782892444277,2,5,2016
10220,849,10,5,-0.2910219364571754,2,5,2016
10221,849,22,2,-0.30054385580762594,2,5,2016
10222,849,20,35,-0.19580274295267025,2,5,2016
10223,849,51,77,-0.062495872046363025,2,5,2016
10224,849,45,1020,2.9305607771119155,2,5,2016
10225,849,21,5,-0.2910219364571754,2,5,2016
10226,849,19,1,-0.30371782892444277,2,5,2016
10227,849,110,34,-0.19897671606948708,2,5,2016
10228,849,90,7,-0.28467399022354173,2,5,2016
10229,849,121,2,-0.30054385580762594,2,5,2016
10230,849,83,1,-0.30371782892444277,2,5,2016
10231,849,62,237,0.4453398266443312,2,5,2016
10232,849,18,2,-0.30054385580762594,2,5,2016
10233,849,24,3,-0.2973698826908091,2,5,2016
10234,849,94,23,-0.23389042035447233,2,5,2016
10235,849,93,2,-0.30054385580762594,2,5,2016
10236,849,88,96,-0.0021903828268430934,2,5,2016
10237,849,103,116,0.06128907950949368,2,5,2016
10238,849,46,1,-0.30371782892444277,2,5,2016
10239,849,52,171,0.2358576009344198,2,5,2016
10240,849,113,47,-0.1577150655508682,2,5,2016
10241,849,55,1,-0.30371782892444277,2,5,2016
10242,849,123,7,-0.28467399022354173,2,5,2016
10243,849,77,3,-0.2973698826908091,2,5,2016
10244,849,66,6,-0.28784796334035856,2,5,2016
10245,849,7,6,-0.28784796334035856,2,5,2016
10246,849,25,20,-0.24341233970492282,2,5,2016
10247,849,82,1,-0.30371782892444277,2,5,2016
10248,849,108,1,-0.30371782892444277,2,5,2016
10249,849,34,75,-0.06884381827999671,2,5,2016
10250,849,59,33,-0.20215068918630394,2,5,2016
10251,849,99,42,-0.17358493113495238,2,5,2016
10252,849,9,20,-0.24341233970492282,2,5,2016
10253,849,26,2,-0.30054385580762594,2,5,2016
10254,849,81,259,0.5151672352143016,2,5,2016
10255,849,84,64,-0.10375752256498193,2,5,2016
10256,849,109,19,-0.24658631282173968,2,5,2016
10257,849,70,107,0.032723321458142135,2,5,2016
10258,849,40,580,1.5340126057125067,2,5,2016
10259,849,50,8,-0.2815000171067249,2,5,2016
10260,849,114,20,-0.24341233970492282,2,5,2016
10261,849,91,4,-0.2941959095739923,2,5,2016
10262,848,117,9,-0.27832604398990807,1,5,2016
10263,848,1,43,-0.17041095801813555,1,5,2016
10264,848,81,224,0.40407817612571223,1,5,2016
10265,848,36,39,-0.1831068504854029,1,5,2016
10266,848,86,127,0.0962027837944789,1,5,2016
10267,848,112,39,-0.1831068504854029,1,5,2016
10268,848,116,1,-0.30371782892444277,1,5,2016
10269,848,120,116,0.06128907950949368,1,5,2016
10270,848,109,15,-0.25928220528900703,1,5,2016
10271,848,61,53,-0.13867122684996716,1,5,2016
10272,848,90,3,-0.2973698826908091,1,5,2016
10273,848,74,100,0.010505509640424262,1,5,2016
10274,848,84,70,-0.0847136838640809,1,5,2016
10275,848,38,594,1.5784482293479425,1,5,2016
10276,848,93,2,-0.30054385580762594,1,5,2016
10277,848,10,3,-0.2973698826908091,1,5,2016
10278,848,80,1,-0.30371782892444277,1,5,2016
10279,848,114,14,-0.26245617840582386,1,5,2016
10280,848,59,39,-0.1831068504854029,1,5,2016
10281,848,66,5,-0.2910219364571754,1,5,2016
10282,848,72,16,-0.2561082321721902,1,5,2016
10283,848,77,4,-0.2941959095739923,1,5,2016
10284,848,32,48,-0.15454109243405134,1,5,2016
10285,848,5,1,-0.30371782892444277,1,5,2016
10286,848,42,552,1.4451413584416353,1,5,2016
10287,848,65,3,-0.2973698826908091,1,5,2016
10288,848,121,2,-0.30054385580762594,1,5,2016
10289,848,88,115,0.05811510639267684,1,5,2016
10290,848,29,2,-0.30054385580762594,1,5,2016
10291,848,51,81,-0.049799979579095675,1,5,2016
10292,848,48,73,-0.07519176451363038,1,5,2016
10293,848,76,3,-0.2973698826908091,1,5,2016
10294,848,62,204,0.3405987137893755,1,5,2016
10295,848,98,8,-0.2815000171067249,1,5,2016
10296,848,92,15,-0.25928220528900703,1,5,2016
10297,848,123,5,-0.2910219364571754,1,5,2016
10298,848,94,14,-0.26245617840582386,1,5,2016
10299,848,78,7,-0.28467399022354173,1,5,2016
10300,848,7,8,-0.2815000171067249,1,5,2016
10301,848,73,2,-0.30054385580762594,1,5,2016
10302,848,122,1,-0.30371782892444277,1,5,2016
10303,848,119,17,-0.25293425905537337,1,5,2016
10304,848,118,5,-0.2910219364571754,1,5,2016
10305,848,111,1,-0.30371782892444277,1,5,2016
10306,848,70,94,-0.00853832906047677,1,5,2016
10307,848,41,33,-0.20215068918630394,1,5,2016
10308,848,97,2,-0.30054385580762594,1,5,2016
10309,848,60,792,2.2068949064776766,1,5,2016
10310,848,83,2,-0.30054385580762594,1,5,2016
10311,848,20,25,-0.22754247412083864,1,5,2016
10312,848,26,5,-0.2910219364571754,1,5,2016
10313,848,44,1120,3.2479580887935997,1,5,2016
10314,848,69,2,-0.30054385580762594,1,5,2016
10315,848,113,32,-0.20532466230312077,1,5,2016
10316,848,22,5,-0.2910219364571754,1,5,2016
10317,848,34,76,-0.06566984516317986,1,5,2016
10318,848,50,6,-0.28784796334035856,1,5,2016
10319,848,71,2,-0.30054385580762594,1,5,2016
10320,848,103,88,-0.027582167761377802,1,5,2016
10321,848,21,3,-0.2973698826908091,1,5,2016
10322,848,39,6,-0.28784796334035856,1,5,2016
10323,848,11,8,-0.2815000171067249,1,5,2016
10324,848,85,24,-0.23071644723765547,1,5,2016
10325,848,108,6,-0.28784796334035856,1,5,2016
10326,848,18,1,-0.30371782892444277,1,5,2016
10327,848,40,440,1.0896563693581494,1,5,2016
10328,848,105,2,-0.30054385580762594,1,5,2016
10329,848,0,1,-0.30371782892444277,1,5,2016
10330,848,9,14,-0.26245617840582386,1,5,2016
10331,848,55,5,-0.2910219364571754,1,5,2016
10332,848,99,40,-0.17993287736858607,1,5,2016
10333,848,95,1,-0.30371782892444277,1,5,2016
10334,848,47,1,-0.30371782892444277,1,5,2016
10335,848,45,1005,2.882951180359663,1,5,2016
10336,848,52,169,0.22950965470078613,1,5,2016
10337,848,24,1,-0.30371782892444277,1,5,2016
10338,848,4,3,-0.2973698826908091,1,5,2016
10339,848,68,5,-0.2910219364571754,1,5,2016
10340,848,91,8,-0.2815000171067249,1,5,2016
10341,848,110,35,-0.19580274295267025,1,5,2016
10342,848,25,14,-0.26245617840582386,1,5,2016
10343,847,76,1,-0.30371782892444277,30,4,2016
10344,847,70,111,0.045419213925409485,30,4,2016
10345,847,0,3,-0.2973698826908091,30,4,2016
10346,847,65,1,-0.30371782892444277,30,4,2016
10347,847,11,9,-0.27832604398990807,30,4,2016
10348,847,61,64,-0.10375752256498193,30,4,2016
10349,847,92,17,-0.25293425905537337,30,4,2016
10350,847,116,1,-0.30371782892444277,30,4,2016
10351,847,1,49,-0.1513671193172345,30,4,2016
10352,847,42,744,2.0545441968704683,30,4,2016
10353,847,77,4,-0.2941959095739923,30,4,2016
10354,847,98,3,-0.2973698826908091,30,4,2016
10355,847,10,8,-0.2815000171067249,30,4,2016
10356,847,44,1246,3.6478787015125214,30,4,2016
10357,847,109,12,-0.2688041246394575,30,4,2016
10358,847,81,238,0.448513799761148,30,4,2016
10359,847,34,94,-0.00853832906047677,30,4,2016
10360,847,72,28,-0.21802055477038812,30,4,2016
10361,847,74,134,0.11842059561219677,30,4,2016
10362,847,111,1,-0.30371782892444277,30,4,2016
10363,847,94,21,-0.240238366588106,30,4,2016
10364,847,118,10,-0.27515207087309124,30,4,2016
10365,847,24,8,-0.2815000171067249,30,4,2016
10366,847,20,22,-0.23706439347128916,30,4,2016
10367,847,112,32,-0.20532466230312077,30,4,2016
10368,847,84,65,-0.1005835494481651,30,4,2016
10369,847,38,738,2.035500358169567,30,4,2016
10370,847,45,1140,3.311437551129936,30,4,2016
10371,847,83,1,-0.30371782892444277,30,4,2016
10372,847,4,2,-0.30054385580762594,30,4,2016
10373,847,88,121,0.07715894509357787,30,4,2016
10374,847,48,73,-0.07519176451363038,30,4,2016
10375,847,3,1,-0.30371782892444277,30,4,2016
10376,847,29,1,-0.30371782892444277,30,4,2016
10377,847,113,43,-0.17041095801813555,30,4,2016
10378,847,36,47,-0.1577150655508682,30,4,2016
10379,847,90,3,-0.2973698826908091,30,4,2016
10380,847,86,153,0.1787260848317167,30,4,2016
10381,847,123,2,-0.30054385580762594,30,4,2016
10382,847,105,1,-0.30371782892444277,30,4,2016
10383,847,99,39,-0.1831068504854029,30,4,2016
10384,847,66,6,-0.28784796334035856,30,4,2016
10385,847,78,18,-0.2497602859385565,30,4,2016
10386,847,60,921,2.6163374385470486,30,4,2016
10387,847,85,37,-0.18945479671903656,30,4,2016
10388,847,120,155,0.1850740310653504,30,4,2016
10389,847,58,1,-0.30371782892444277,30,4,2016
10390,847,41,55,-0.13232328061633347,30,4,2016
10391,847,50,5,-0.2910219364571754,30,4,2016
10392,847,9,18,-0.2497602859385565,30,4,2016
10393,847,51,51,-0.14501917308360082,30,4,2016
10394,847,103,104,0.023201402107691615,30,4,2016
10395,847,52,186,0.2834671976866724,30,4,2016
10396,847,18,1,-0.30371782892444277,30,4,2016
10397,847,73,7,-0.28467399022354173,30,4,2016
10398,847,82,1,-0.30371782892444277,30,4,2016
10399,847,32,67,-0.09423560321453141,30,4,2016
10400,847,102,1,-0.30371782892444277,30,4,2016
10401,847,119,15,-0.25928220528900703,30,4,2016
10402,847,91,6,-0.28784796334035856,30,4,2016
10403,847,7,4,-0.2941959095739923,30,4,2016
10404,847,69,1,-0.30371782892444277,30,4,2016
10405,847,16,1,-0.30371782892444277,30,4,2016
10406,847,26,3,-0.2973698826908091,30,4,2016
10407,847,40,730,2.0101085732350326,30,4,2016
10408,847,121,3,-0.2973698826908091,30,4,2016
10409,847,68,11,-0.27197809775627435,30,4,2016
10410,847,59,40,-0.17993287736858607,30,4,2016
10411,847,46,3,-0.2973698826908091,30,4,2016
10412,847,71,3,-0.2973698826908091,30,4,2016
10413,847,108,2,-0.30054385580762594,30,4,2016
10414,847,64,2,-0.30054385580762594,30,4,2016
10415,847,28,2,-0.30054385580762594,30,4,2016
10416,847,25,17,-0.25293425905537337,30,4,2016
10417,847,39,12,-0.2688041246394575,30,4,2016
10418,847,110,24,-0.23071644723765547,30,4,2016
10419,847,62,205,0.34377268690619234,30,4,2016
10420,847,104,4,-0.2941959095739923,30,4,2016
10421,847,47,2,-0.30054385580762594,30,4,2016
10422,847,117,8,-0.2815000171067249,30,4,2016
10423,847,21,3,-0.2973698826908091,30,4,2016
10424,847,114,15,-0.25928220528900703,30,4,2016
10425,847,22,2,-0.30054385580762594,30,4,2016
10426,847,55,3,-0.2973698826908091,30,4,2016
10427,846,6,1,-0.30371782892444277,29,4,2016
10428,846,118,1,-0.30371782892444277,29,4,2016
10429,846,123,3,-0.2973698826908091,29,4,2016
10430,846,77,3,-0.2973698826908091,29,4,2016
10431,846,10,4,-0.2941959095739923,29,4,2016
10432,846,114,9,-0.27832604398990807,29,4,2016
10433,846,58,1,-0.30371782892444277,29,4,2016
10434,846,84,63,-0.10693149568179877,29,4,2016
10435,846,120,111,0.045419213925409485,29,4,2016
10436,846,93,2,-0.30054385580762594,29,4,2016
10437,846,60,920,2.613163465430232,29,4,2016
10438,846,103,85,-0.03710408711182832,29,4,2016
10439,846,52,169,0.22950965470078613,29,4,2016
10440,846,116,2,-0.30054385580762594,29,4,2016
10441,846,21,3,-0.2973698826908091,29,4,2016
10442,846,72,21,-0.240238366588106,29,4,2016
10443,846,4,1,-0.30371782892444277,29,4,2016
10444,846,98,5,-0.2910219364571754,29,4,2016
10445,846,25,17,-0.25293425905537337,29,4,2016
10446,846,74,98,0.004157563406790583,29,4,2016
10447,846,83,2,-0.30054385580762594,29,4,2016
10448,846,50,7,-0.28467399022354173,29,4,2016
10449,846,70,95,-0.005364355943659932,29,4,2016
10450,846,108,5,-0.2910219364571754,29,4,2016
10451,846,110,23,-0.23389042035447233,29,4,2016
10452,846,48,91,-0.018060248410927286,29,4,2016
10453,846,51,62,-0.1101054687986156,29,4,2016
10454,846,117,11,-0.27197809775627435,29,4,2016
10455,846,62,198,0.32155487508847447,29,4,2016
10456,846,29,1,-0.30371782892444277,29,4,2016
10457,846,61,71,-0.08153971074726406,29,4,2016
10458,846,109,23,-0.23389042035447233,29,4,2016
10459,846,119,16,-0.2561082321721902,29,4,2016
10460,846,9,15,-0.25928220528900703,29,4,2016
10461,846,20,27,-0.22119452788720495,29,4,2016
10462,846,78,2,-0.30054385580762594,29,4,2016
10463,846,66,5,-0.2910219364571754,29,4,2016
10464,846,18,1,-0.30371782892444277,29,4,2016
10465,846,73,4,-0.2941959095739923,29,4,2016
10466,846,88,142,0.14381238054673148,29,4,2016
10467,846,121,1,-0.30371782892444277,29,4,2016
10468,846,94,29,-0.2148465816535713,29,4,2016
10469,846,105,3,-0.2973698826908091,29,4,2016
10470,846,64,2,-0.30054385580762594,29,4,2016
10471,846,59,39,-0.1831068504854029,29,4,2016
10472,846,38,441,1.0928303424749664,29,4,2016
10473,846,24,7,-0.28467399022354173,29,4,2016
10474,846,34,97,0.0009835902899737452,29,4,2016
10475,846,55,4,-0.2941959095739923,29,4,2016
10476,846,92,24,-0.23071644723765547,29,4,2016
10477,846,99,38,-0.18628082360221973,29,4,2016
10478,846,32,58,-0.12280136126588297,29,4,2016
10479,846,69,1,-0.30371782892444277,29,4,2016
10480,846,71,1,-0.30371782892444277,29,4,2016
10481,846,44,1260,3.692314325147957,29,4,2016
10482,846,42,744,2.0545441968704683,29,4,2016
10483,846,41,55,-0.13232328061633347,29,4,2016
10484,846,40,600,1.5974920680488436,29,4,2016
10485,846,85,42,-0.17358493113495238,29,4,2016
10486,846,81,234,0.4358179072938807,29,4,2016
10487,846,11,3,-0.2973698826908091,29,4,2016
10488,846,7,1,-0.30371782892444277,29,4,2016
10489,846,1,34,-0.19897671606948708,29,4,2016
10490,846,39,5,-0.2910219364571754,29,4,2016
10491,846,68,7,-0.28467399022354173,29,4,2016
10492,846,45,900,2.549684003093895,29,4,2016
10493,846,57,2,-0.30054385580762594,29,4,2016
10494,846,0,1,-0.30371782892444277,29,4,2016
10495,846,65,1,-0.30371782892444277,29,4,2016
10496,846,112,29,-0.2148465816535713,29,4,2016
10497,846,90,6,-0.28784796334035856,29,4,2016
10498,846,86,129,0.10255073002811259,29,4,2016
10499,846,97,1,-0.30371782892444277,29,4,2016
10500,846,22,2,-0.30054385580762594,29,4,2016
10501,846,36,35,-0.19580274295267025,29,4,2016
10502,846,26,1,-0.30371782892444277,29,4,2016
10503,846,113,53,-0.13867122684996716,29,4,2016
10504,845,52,188,0.28981514392030605,28,4,2016
10505,845,82,1,-0.30371782892444277,28,4,2016
10506,845,104,1,-0.30371782892444277,28,4,2016
10507,845,83,2,-0.30054385580762594,28,4,2016
10508,845,121,2,-0.30054385580762594,28,4,2016
10509,845,103,112,0.04859318704222632,28,4,2016
10510,845,50,4,-0.2941959095739923,28,4,2016
10511,845,66,8,-0.2815000171067249,28,4,2016
10512,845,32,72,-0.07836573763044723,28,4,2016
10513,845,51,60,-0.11645341503224929,28,4,2016
10514,845,47,1,-0.30371782892444277,28,4,2016
10515,845,99,54,-0.13549725373315033,28,4,2016
10516,845,24,1,-0.30371782892444277,28,4,2016
10517,845,9,13,-0.2656301515226407,28,4,2016
10518,845,18,2,-0.30054385580762594,28,4,2016
10519,845,39,17,-0.25293425905537337,28,4,2016
10520,845,59,30,-0.21167260853675443,28,4,2016
10521,845,68,9,-0.27832604398990807,28,4,2016
10522,845,25,21,-0.240238366588106,28,4,2016
10523,845,119,21,-0.240238366588106,28,4,2016
